system.index,id,mean_prediction,median_prediction,sampling_year,soc_stock_tha,longitude,latitude
0.00E+00,ctb0033-RO3435,3368,3319,1996,20,-62.75361137,-9.746943874
00000000000000000e2b,ctb0033-RO3470,3692,3630,1996,20,-62.89527701,-9.942778674
0.00E+00,ctb0033-RO3476,3367,3303,1996,20,-62.73000043,-10.0694439
00000000000000000e4c,ctb0033-RO3503,3293,3206,1996,20,-62.05250245,-10.90861104
0.00E+00,ctb0033-RO3544,3184,3147,1996,20,-62.07249706,-10.24861058
00000000000000000e8e,ctb0033-RO3569,3255,3183,1996,20,-62.36944643,-10.31611245
00000000000000000eae,ctb0033-RO3610,3340,3157,1996,20,-62.64638782,-11.18888784
00000000000000000ecb,ctb0033-RO3639,3176,3086,1996,20,-62.34972383,-11.18583336
00000000000000000ede,ctb0033-RO3658,3314,3216,1996,20,-62.01750297,-10.98805439
00000000000000000f49,ctb0033-RO3775,3865,3792,1996,20,-61.68360994,-11.01999939
00000000000000000f52,ctb0033-RO3784,3224,3144,1996,20,-61.59944441,-10.82888678
00000000000000000f6e,ctb0033-RO3845,3150,3087,1996,20,-62.75361137,-11.68277787
00000000000000000f7d,ctb0033-RO3860,3454,3283,1996,20,-62.52722281,-11.86639028
00000000000000000fa3,ctb0033-RO3898,3652,3471,1996,20,-64.34916691,-9.248889041
642,ctb0033-RO0655E,3281,3206,1996,21,-62.30689862,-10.69996971
0000000000000000066b,ctb0033-RO1026,3676,3507,1996,21,-63.8319424,-12.08388739
000000000000000006cc,ctb0033-RO1132,3343,3257,1996,21,-62.75249659,-12.00444405
000000000000000006df,ctb0033-RO1209,3749,3539,1996,21,-64.11805616,-12.45666824
766,ctb0033-RO1514,3555,3464,1996,21,-60.40444546,-12.95333183
000000000000000007d5,ctb0033-RO1627,3984,3855,1996,21,-60.83194393,-12.96777932
7.00E+03,ctb0033-RO1641,3559,3466,1996,21,-61.17360917,-12.71277671
0000000000000000080e,ctb0033-RO1684,3796,3550,1996,21,-63.95055449,-11.59805495
0000000000000000093f,ctb0033-RO2092,3360,3241,1996,21,-65.10194343,-10.76500124
0000000000000000096e,ctb0033-RO2139,3448,3342,1996,21,-64.84805559,-11.74527663
0000000000000000098e,ctb0033-RO2171,3562,3276,1996,21,-64.88666695,-11.18750106
0000000000000000099d,ctb0033-RO2186,3434,3339,1996,21,-65.06555716,-10.93305584
000000000000000009c1,ctb0033-RO2222,4333,4112,1996,21,-62.00861152,-12.18555489
9.00E+07,ctb0033-RO2259,3769,3617,1996,21,-61.78888931,-12.30222281
00000000000000000a04,ctb0033-RO2288,3898,3694,1996,21,-61.63083202,-12.24361239
00000000000000000a0c,ctb0033-RO2296,3373,3288,1996,21,-61.5238894,-12.17666791
00000000000000000a33,ctb0033-RO2335,3370,3299,1996,21,-62.98388826,-8.487221072
00000000000000000a61,ctb0033-RO2381,3905,3868,1996,21,-63.70944643,-8.69055608
00000000000000000a73,ctb0033-RO2399,3400,3288,1996,21,-63.93666885,-8.834723276
00000000000000000ae1,ctb0033-RO2509,4820,4716,1996,21,-60.97138894,-12.92666641
00000000000000000aff,ctb0033-RO2539,3461,3373,1996,21,-61.23500208,-12.89860974
00000000000000000b3e,ctb0033-RO2602,3301,3239,1996,21,-60.97277572,-12.35916554
00000000000000000b5d,ctb0033-RO2634,3605,3432,1996,21,-62.29416789,-13.04749913
00000000000000000b6a,ctb0033-RO2647,9139,7294,1996,21,-61.51666565,-13.47777563
00000000000000000bb0,ctb0033-RO2811,3378,3300,1996,21,-61.09277905,-11.95138966
00000000000000000bbb,ctb0033-RO2822,3698,3639,1996,21,-60.68249716,-11.71416549
00000000000000000bf9,ctb0033-RO2902,3506,3442,1996,21,-64.64944277,-9.378332285
00000000000000000c02,ctb0033-RO2911,3359,3300,1996,21,-64.67694651,-9.353611029
00000000000000000c0e,ctb0033-RO2923,3802,3752,1996,21,-65.27166573,-9.84944523
00000000000000000c10,ctb0033-RO2925,3621,3504,1996,21,-65.29750176,-9.965832227
00000000000000000c27,ctb0033-RO2948,3420,3342,1996,21,-65.61083388,-9.823332734
00000000000000000c2b,ctb0033-RO2952,3542,3504,1996,21,-65.68527857,-9.740553982
00000000000000000c2c,ctb0033-RO2953,NA,NA,1996,21,-65.73568425,-9.764905133
00000000000000000c2d,ctb0033-RO2954,4995,3912,1996,21,-65.58722294,-9.710557609
00000000000000000c44,ctb0033-RO2977,3678,3639,1996,21,-66.63833116,-9.823609198
00000000000000000c55,ctb0033-RO2994,NA,NA,1996,21,-66.42805779,-9.869167834
00000000000000000caa,ctb0033-RO3079,3710,3598,1996,21,-61.29639052,-11.24916597
00000000000000000ce6,ctb0033-RO3139,3535,3464,1996,21,-61.20611156,-11.58166776
00000000000000000d1e,ctb0033-RO3201,3221,3189,1996,21,-62.30250195,-9.764998774
00000000000000000da7,ctb0033-RO3338,3411,3346,1996,21,-65.04916551,-9.548888442
00000000000000000db3,ctb0033-RO3350,3819,3698,1996,21,-64.83555673,-9.43416469
00000000000000000dbf,ctb0033-RO3362,3656,3609,1996,21,-61.78166557,-11.64194589
00000000000000000dc0,ctb0033-RO3363,3581,3478,1996,21,-61.77944494,-11.67249965
00000000000000000dd6,ctb0033-RO3385,3554,3403,1996,21,-61.59388837,-11.88694227
00000000000000000dd8,ctb0033-RO3387,3663,3624,1996,21,-61.66805659,-11.78861018
00000000000000000de6,ctb0033-RO3401,3460,3417,1996,21,-62.54638802,-9.087777261
00000000000000000def,ctb0033-RO3410,3261,3209,1996,21,-62.67527834,-9.251109673
00000000000000000df1,ctb0033-RO3412,3304,3223,1996,21,-62.71583386,-9.126665081
00000000000000000dfc,ctb0033-RO3423,3320,3273,1996,21,-62.63000063,-9.673890422
00000000000000000e0a,ctb0033-RO3437,3467,3376,1996,21,-62.6255549,-9.753333766
0.00E+00,ctb0033-RO3477,3688,3665,1996,21,-62.68277855,-10.06805712
0.00E+00,ctb0033-RO3529,3568,3545,1996,21,-62.09055642,-10.55416602
00000000000000000e6a,ctb0033-RO3533,3486,3279,1996,21,-62.26805539,-10.56972382
0.00E+00,ctb0033-RO3541,3222,3159,1996,21,-62.25138728,-10.32499944
0.00E+00,ctb0033-RO3561,3560,3468,1996,21,-62.13388996,-10.02444265
00000000000000000e8b,ctb0033-RO3566,3180,3126,1996,21,-62.16749821,-10.17472327
00000000000000000eef,ctb0033-RO3675,3635,3448,1996,21,-62.17861029,-11.38944483
00000000000000000f28,ctb0033-RO3742,4007,3867,1996,21,-63.98027885,-8.63638692
00000000000000000f41,ctb0033-RO3767,3230,3151,1996,21,-61.75333244,-11.17777576
00000000000000000f46,ctb0033-RO3772,3612,3561,1996,21,-61.78583483,-11.3413891
00000000000000000f4d,ctb0033-RO3779,3549,3545,1996,21,-61.72610963,-10.93861188
00000000000000000f81,ctb0033-RO3864,3849,3679,1996,21,-62.38499978,-11.73277777
00000000000000000f83,ctb0033-RO3866,3882,3755,1996,21,-62.38444239,-11.84527643
00000000000000000f95,ctb0033-RO3884,3798,3695,1996,21,-62.20000059,-11.71444641
00000000000000000fae,ctb0033-RO3909,3590,3449,1996,21,-61.81527827,-11.91527986
00000000000000000fb3,ctb0033-RO3914,3680,3569,1996,21,-61.96305734,-11.71722443
00000000000000000fc2,ctb0033-RO3930,3925,3818,1996,21,-62.24027965,-11.74055445
00000000000000000fcf,ctb0033-RO3943,3726,3697,1996,21,-62.10916871,-11.65055641
00000000000000000fd0,ctb0033-RO3944,3618,3599,1996,21,-62.10499945,-11.57194246
0000000000000000065e,ctb0033-RO1013,3289,3225,1996,22,-64.10500437,-12.0791652
669,ctb0033-RO1024,3312,3239,1996,22,-63.82111124,-12.12000165
0000000000000000069a,ctb0033-RO1073,4763,4284,1996,22,-63.79638999,-12.28583116
000000000000000006f1,ctb0033-RO1228,3801,3488,1996,22,-63.01861128,-12.52444657
000000000000000006f4,ctb0033-RO1231,4167,3997,1996,22,-63.00860952,-12.52472304
707,ctb0033-RO1250,3631,3248,1996,22,-63.46694268,-12.35916554
720,ctb0033-RO1275,3872,3679,1996,22,-64.21611179,-11.91222092
744,ctb0033-RO1346,3170,3105,1996,22,-63.96305335,-10.42499924
772,ctb0033-RO1527,4586,4040,1996,22,-60.99138801,-12.61083274
786,ctb0033-RO1547,4010,3934,1996,22,-60.88805726,-12.33250011
791,ctb0033-RO1558,4438,4396,1996,22,-59.97194387,-12.47999826
0000000000000000080b,ctb0033-RO1681,3504,3439,1996,22,-60.56444246,-12.41889073
880,ctb0033-RO1800,3610,3464,1996,22,-60.32388734,-12.94860964
000000000000000008a1,ctb0033-RO1833,4331,4287,1996,22,-60.82861298,-13.32527883
000000000000000008c8,ctb0033-RO1873,4286,4221,1996,22,-60.84833113,-13.58361239
8.00E+05,ctb0033-RO2003,3555,3503,1996,22,-65.27083188,-10.74361093
932,ctb0033-RO2080,3654,3597,1996,22,-64.41389076,-9.247221337
0000000000000000097f,ctb0033-RO2156,3450,3326,1996,22,-64.83416549,-11.29055534
000000000000000009f5,ctb0033-RO2273,4230,4079,1996,22,-61.51388763,-11.99666737
00000000000000000a12,ctb0033-RO2302,4236,4145,1996,22,-61.54388847,-12.32861177
00000000000000000a26,ctb0033-RO2322,4392,4195,1996,22,-63.01305524,-8.116112387
00000000000000000a38,ctb0033-RO2340,3908,3812,1996,22,-63.0016667,-8.351111471
00000000000000000a3a,ctb0033-RO2342,3495,3407,1996,22,-62.98444565,-8.208888443
00000000000000000a64,ctb0033-RO2384,3711,3687,1996,22,-63.84610896,-8.696945972
00000000000000000a8d,ctb0033-RO2425,4175,3939,1996,22,-62.06361007,-12.3569449
00000000000000000abc,ctb0033-RO2472,4248,4077,1996,22,-61.94944371,-12.34388865
00000000000000000b07,ctb0033-RO2547,3679,3601,1996,22,-61.40944657,-12.78389045
00000000000000000b18,ctb0033-RO2564,4095,4030,1996,22,-61.10222342,-12.30416698
00000000000000000b70,ctb0033-RO2653,4684,4160,1996,22,-61.42666762,-13.43999812
00000000000000000b7f,ctb0033-RO2668,3770,3665,1996,22,-62.27805716,-12.80805432
00000000000000000b8e,ctb0033-RO2683,3437,3335,1996,22,-61.98527704,-9.761386902
00000000000000000bb3,ctb0033-RO2814,3907,3852,1996,22,-60.8813909,-11.76750079
00000000000000000c71,ctb0033-RO3022,4816,4411,1996,22,-62.57889041,-12.24166822
00000000000000000c75,ctb0033-RO3026,4525,3932,1996,22,-62.60361167,-12.15722177
00000000000000000ca8,ctb0033-RO3077,3664,3563,1996,22,-61.29666698,-11.3791666
00000000000000000ce2,ctb0033-RO3135,3819,3760,1996,22,-61.17027822,-11.50388766
00000000000000000d1d,ctb0033-RO3200,3858,3776,1996,22,-62.25333144,-9.769168034
00000000000000000d44,ctb0033-RO3239,3811,3704,1996,22,-62.10499945,-9.289168101
00000000000000000d4f,ctb0033-RO3250,3365,3245,1996,22,-61.87610933,-9.312221653
00000000000000000d77,ctb0033-RO3290,3250,3176,1996,22,-62.27611299,-9.672499182
00000000000000000d90,ctb0033-RO3315,3362,3272,1996,22,-64.80361173,-9.570831678
00000000000000000d9f,ctb0033-RO3330,0,0,1996,22,-65.08055758,-9.420555513
00000000000000000da8,ctb0033-RO3339,4018,3984,1996,22,-65.04111237,-9.523609798
0.00E+00,ctb0033-RO3434,3502,3449,1996,22,-62.8319444,-9.750555746
00000000000000000e1b,ctb0033-RO3454,3971,3915,1996,22,-61.61250065,-9.136390381
00000000000000000e1d,ctb0033-RO3456,3522,3435,1996,22,-61.61277712,-9.051110073
0.00E+00,ctb0033-RO3464,3445,3416,1996,22,-61.68333347,-8.998332153
0.00E+00,ctb0033-RO3482,3204,3159,1996,22,-62.72222376,-10.02277941
0.00E+00,ctb0033-RO3499,3698,3540,1996,22,-62.20805373,-10.8275
0.00E+00,ctb0033-RO3512,3429,3348,1996,22,-61.89166713,-10.67666644
0.00E+00,ctb0033-RO3540,3193,3111,1996,22,-62.31416696,-10.38527757
0.00E+00,ctb0033-RO3563,3259,3160,1996,22,-62.16749821,-10.05888921
00000000000000000ece,ctb0033-RO3642,3193,3148,1996,22,-62.48722021,-11.18388919
00000000000000000ed7,ctb0033-RO3651,3826,3747,1996,22,-62.54666449,-11.44166536
00000000000000000ef8,ctb0033-RO3684,3255,3176,1996,22,-61.60611076,-11.50860985
00000000000000000f34,ctb0033-RO3754,3666,3609,1996,22,-61.58944264,-11.359444
00000000000000000f45,ctb0033-RO3771,4279,4209,1996,22,-61.84333494,-11.25583232
00000000000000000f55,ctb0033-RO3787,3668,3668,1996,22,-61.76416806,-10.83138833
00000000000000000f87,ctb0033-RO3870,3517,3243,1996,22,-62.38472331,-11.71833475
00000000000000000fa6,ctb0033-RO3901,3403,3278,1996,22,-61.87499901,-11.49916547
0000000000000000065d,ctb0033-RO1012,4170,3776,1996,23,-64.11499721,-12.04750113
687,ctb0033-RO1054,3497,3173,1996,23,-64.06666502,-12.16611321
000000000000000006ba,ctb0033-RO1109,3159,3127,1996,23,-63.39083474,-11.92194622
6.00E+01,ctb0033-RO1211,3293,3155,1996,23,-63.49527581,-12.05472041
0000000000000000070f,ctb0033-RO1258,NA,NA,1996,23,-64.10388959,-11.80166643
729,ctb0033-RO1284,3413,3168,1996,23,-63.99694251,-12.03166686
0000000000000000074d,ctb0033-RO1370,3740,3632,1996,23,-63.37472401,-10.04138723
773,ctb0033-RO1528,4413,4301,1996,23,-60.88472185,-12.64166742
0000000000000000078b,ctb0033-RO1552,4243,4114,1996,23,-59.85416563,-12.36749959
793,ctb0033-RO1560,4271,4207,1996,23,-60.2977793,-12.76027951
000000000000000007cc,ctb0033-RO1617,4740,4656,1996,23,-60.72722194,-12.9633336
801,ctb0033-RO1671,4230,4083,1996,23,-60.15722397,-12.47027742
861,ctb0033-RO1769,4458,4396,1996,23,-60.58666662,-13.47860948
0000000000000000088b,ctb0033-RO1811,3949,3942,1996,23,-61.08000372,-12.9069438
0000000000000000088d,ctb0033-RO1813,3951,3921,1996,23,-61.05388677,-12.96527776
000000000000000008a2,ctb0033-RO1834,4368,4304,1996,23,-60.7641656,-13.33583352
000000000000000008cf,ctb0033-RO1880,4988,4545,1996,23,-61.01833436,-13.32860978
958,ctb0033-RO2117,3569,3462,1996,23,-64.51833182,-10.3169463
0000000000000000098b,ctb0033-RO2168,3311,3237,1996,23,-64.83639058,-11.1627798
000000000000000009c0,ctb0033-RO2221,4304,4176,1996,23,-60.21027836,-12.52388919
00000000000000000a2e,ctb0033-RO2330,3197,3140,1996,23,-62.89166514,-8.291390731
00000000000000000a47,ctb0033-RO2355,4138,4031,1996,23,-63.64361227,-8.915553401
00000000000000000ab5,ctb0033-RO2465,3858,3729,1996,23,-61.90916465,-12.67027702
00000000000000000aef,ctb0033-RO2523,3363,3302,1996,23,-61.03694664,-12.8674986
00000000000000000afb,ctb0033-RO2535,4140,4111,1996,23,-61.33666512,-12.89972006
00000000000000000b02,ctb0033-RO2542,4241,4170,1996,23,-61.22500031,-12.63972326
00000000000000000b03,ctb0033-RO2543,4649,4560,1996,23,-61.28694614,-12.67194472
00000000000000000b0e,ctb0033-RO2554,3481,3412,1996,23,-61.2813901,-12.53861314
00000000000000000bab,ctb0033-RO2806,3421,3327,1996,23,-61.40611116,-11.7972207
00000000000000000bb8,ctb0033-RO2819,3516,3442,1996,23,-60.95527821,-11.97833155
00000000000000000bf8,ctb0033-RO2901,3278,3238,1996,23,-64.61389036,-9.308609781
00000000000000000bff,ctb0033-RO2908,3335,3288,1996,23,-64.65222079,-9.467220006
00000000000000000c38,ctb0033-RO2965,3467,3422,1996,23,-65.97416589,-9.574167086
00000000000000000c74,ctb0033-RO3025,3823,3697,1996,23,-62.60833386,-12.19416542
00000000000000000c76,ctb0033-RO3027,3580,3356,1996,23,-62.61777823,-12.11555593
00000000000000000ca3,ctb0033-RO3072,4143,4055,1996,23,-61.33361064,-11.25722356
00000000000000000cc7,ctb0033-RO3108,3306,3225,1996,23,-61.54027659,-11.65361089
00000000000000000d27,ctb0033-RO3210,3168,3126,1996,23,-62.16083185,-9.879446062
00000000000000000d2e,ctb0033-RO3217,3188,3126,1996,23,-62.26555384,-9.914164623
00000000000000000d3d,ctb0033-RO3232,3643,3504,1996,23,-62.14694621,-8.926665481
00000000000000000d43,ctb0033-RO3238,3287,3238,1996,23,-62.14666529,-9.319721861
00000000000000000d49,ctb0033-RO3244,3571,3497,1996,23,-62.20305508,-9.206665813
00000000000000000d55,ctb0033-RO3256,3518,3450,1996,23,-61.6697243,-9.497778225
00000000000000000d79,ctb0033-RO3292,3266,3208,1996,23,-62.32611289,-9.718053358
00000000000000000d92,ctb0033-RO3317,3405,3363,1996,23,-64.75083381,-9.610834274
00000000000000000d94,ctb0033-RO3319,3832,3698,1996,23,-65.00277748,-9.572222918
00000000000000000d9c,ctb0033-RO3327,3806,3783,1996,23,-65.01972206,-9.445834157
00000000000000000da2,ctb0033-RO3333,4138,4183,1996,23,-65.04694488,-9.495000205
00000000000000000da3,ctb0033-RO3334,0,0,1996,23,-65.12916624,-9.507222601
00000000000000000db2,ctb0033-RO3349,5749,3907,1996,23,-64.83527581,-9.404168317
00000000000000000dc3,ctb0033-RO3366,3514,3447,1996,23,-61.66805659,-11.62555423
00000000000000000dff,ctb0033-RO3426,3436,3344,1996,23,-62.5475028,-9.614999074
0.00E+00,ctb0033-RO3446,3119,3087,1996,23,-62.73694325,-9.93277691
0.00E+00,ctb0033-RO3463,4257,4187,1996,23,-61.63611159,-8.948055788
0.00E+00,ctb0033-RO3468,3513,3462,1996,23,-61.90527631,-8.992776113
0.00E+00,ctb0033-RO3493,4029,3851,1996,23,-62.49499688,-10.86999969
0.00E+00,ctb0033-RO3516,3387,3181,1996,23,-61.92138704,-10.56583549
0.00E+00,ctb0033-RO3588,3424,3342,1996,23,-62.89138867,-8.381388767
00000000000000000ee5,ctb0033-RO3665,3803,3680,1996,23,-62.14222402,-11.46944556
00000000000000000ee7,ctb0033-RO3667,3202,3160,1996,23,-62.03166507,-11.35694244
00000000000000000f5c,ctb0033-RO3794,3486,3309,1996,23,-61.90777787,-11.05888721
00000000000000000f78,ctb0033-RO3855,3311,3192,1996,23,-62.64389073,-11.74000152
00000000000000000f9f,ctb0033-RO3894,3421,3369,1996,23,-64.27194419,-9.128332785
00000000000000000fa1,ctb0033-RO3896,3475,3393,1996,23,-64.25111127,-9.177498833
655,ctb0033-RO1002,4587,4125,1996,24,-64.23555347,-12.34639021
0000000000000000069b,ctb0033-RO1074,3504,3230,1996,24,-63.97138741,-12.02194602
0000000000000000070d,ctb0033-RO1256,3673,3467,1996,24,-63.71110968,-12.43694563
737,ctb0033-RO1298,3859,3727,1996,24,-64.00666781,-11.56944536
740,ctb0033-RO1342,3313,3272,1996,24,-63.69277831,-10.33416735
747,ctb0033-RO1349,3209,3112,1996,24,-63.40055558,-10.47944486
0000000000000000074c,ctb0033-RO1368,3872,3504,1996,24,-63.3697209,-10.04166816
758,ctb0033-RO1500,4436,4395,1996,24,-59.99527834,-12.48361013
0000000000000000077a,ctb0033-RO1535,3296,3257,1996,24,-60.87444362,-12.69583212
0000000000000000079e,ctb0033-RO1571,3548,3467,1996,24,-60.40888672,-12.95444661
000000000000000007db,ctb0033-RO1633,4056,3983,1996,24,-61.22000166,-12.81694577
000000000000000007f9,ctb0033-RO1663,4159,4082,1996,24,-60.37860942,-12.55833128
000000000000000007fb,ctb0033-RO1665,4023,3954,1996,24,-60.18583357,-12.44361199
807,ctb0033-RO1677,3806,3554,1996,24,-60.55444516,-12.22277947
896,ctb0033-RO1822,0,0,1996,24,-60.99972207,-12.96277621
000000000000000008d1,ctb0033-RO1882,4838,4513,1996,24,-61.02777873,-13.370833
942,ctb0033-RO2095,3588,3360,1996,24,-65.26583323,-10.71305717
955,ctb0033-RO2114,3167,3126,1996,24,-64.59666485,-10.32250234
962,ctb0033-RO2127,3541,3496,1996,24,-64.97777976,-11.89499987
990,ctb0033-RO2173,3459,3369,1996,24,-65.08722394,-11.22083284
00000000000000000a03,ctb0033-RO2287,3410,3311,1996,24,-61.62610983,-12.17888854
00000000000000000a18,ctb0033-RO2308,3648,3467,1996,24,-61.86333401,-12.43194252
00000000000000000a1d,ctb0033-RO2313,4215,4114,1996,24,-61.79333504,-12.14888771
00000000000000000a4f,ctb0033-RO2363,4217,4238,1996,24,-63.60749801,-8.713609632
00000000000000000ac5,ctb0033-RO2481,3605,3406,1996,24,-61.91083235,-12.22999875
00000000000000000afa,ctb0033-RO2534,3912,3870,1996,24,-61.37638679,-12.90027745
00000000000000000b8b,ctb0033-RO2680,3298,3204,1996,24,-61.97527974,-9.712501778
00000000000000000b91,ctb0033-RO2686,3304,3181,1996,24,-61.98416673,-9.515275738
00000000000000000b9e,ctb0033-RO2699,3171,3087,1996,24,-62.22499832,-9.773890222
00000000000000000be0,ctb0033-RO2859,4696,4626,1996,24,-60.5477788,-11.5774985
00000000000000000bf1,ctb0033-RO2876,3444,3363,1996,24,-60.8116684,-11.92972289
00000000000000000c29,ctb0033-RO2950,3682,3533,1996,24,-65.70360993,-9.80777939
00000000000000000c3a,ctb0033-RO2967,3683,3596,1996,24,-66.00499611,-9.602500214
00000000000000000c52,ctb0033-RO2991,3503,3477,1996,24,-66.32055778,-9.594166154
00000000000000000c56,ctb0033-RO2995,3967,3856,1996,24,-66.41972373,-9.841387634
00000000000000000c8c,ctb0033-RO3049,3525,3371,1996,24,-61.46944377,-11.13444222
00000000000000000cac,ctb0033-RO3081,4049,3952,1996,24,-61.25749824,-11.33833461
00000000000000000cae,ctb0033-RO3083,0,0,1996,24,-61.47305565,-11.47027941
00000000000000000d1f,ctb0033-RO3202,3236,3196,1996,24,-62.3297203,-9.75777949
00000000000000000d26,ctb0033-RO3209,3320,3207,1996,24,-62.37083321,-9.83277711
00000000000000000d51,ctb0033-RO3252,3440,3375,1996,24,-62.06194237,-8.916668176
00000000000000000d5b,ctb0033-RO3262,3327,3289,1996,24,-62.21944228,-9.274444149
00000000000000000d5c,ctb0033-RO3263,3310,3271,1996,24,-62.25527561,-9.241388833
00000000000000000d7e,ctb0033-RO3297,3416,3303,1996,24,-62.49944261,-9.290001953
00000000000000000d95,ctb0033-RO3320,4507,4090,1996,24,-64.94416706,-9.596944174
00000000000000000dbe,ctb0033-RO3361,3479,3462,1996,24,-61.78638776,-11.64249881
00000000000000000dc6,ctb0033-RO3369,3168,3116,1996,24,-61.66749921,-11.52083224
00000000000000000dcd,ctb0033-RO3376,3785,3734,1996,24,-61.59277805,-11.71499934
00000000000000000de2,ctb0033-RO3397,3276,3175,1996,24,-61.85138807,-11.71499934
00000000000000000de4,ctb0033-RO3399,3601,3455,1996,24,-61.85333224,-11.62305713
00000000000000000df2,ctb0033-RO3413,3269,3238,1996,24,-62.56444292,-9.352500713
0.00E+00,ctb0033-RO3430,3624,3573,1996,24,-62.89916534,-9.77305637
0.00E+00,ctb0033-RO3459,4584,4318,1996,24,-61.53361024,-8.971390264
0.00E+00,ctb0033-RO3524,3667,3624,1996,24,-62.01944267,-10.43944227
00000000000000000e7d,ctb0033-RO3552,3223,3173,1996,24,-62.41749771,-10.25666817
00000000000000000e9e,ctb0033-RO3594,4006,3898,1996,24,-62.99000169,-8.3155546
00000000000000000ec0,ctb0033-RO3628,3288,3191,1996,24,-62.27916747,-10.99416782
00000000000000000ed5,ctb0033-RO3649,3786,3697,1996,24,-62.56333261,-11.33416535
00000000000000000eec,ctb0033-RO3672,3306,3176,1996,24,-62.02777673,-11.45222005
00000000000000000f09,ctb0033-RO3711,3781,3696,1996,24,-63.76277728,-8.915834324
00000000000000000f0d,ctb0033-RO3715,4034,3923,1996,24,-64.13416689,-8.734442552
00000000000000000f35,ctb0033-RO3755,3382,3286,1996,24,-61.58972357,-11.28138743
00000000000000000f65,ctb0033-RO3836,3390,3328,1996,24,-62.58166843,-11.55139046
00000000000000000f8d,ctb0033-RO3876,3292,3181,1996,24,-62.33000123,-11.68222049
00000000000000000fa5,ctb0033-RO3900,3488,3369,1996,24,-61.84694235,-11.57249985
00000000000000000fb6,ctb0033-RO3917,4418,4395,1996,24,-61.95722038,-11.86999769
00000000000000000fc1,ctb0033-RO3929,4644,4571,1996,24,-62.20694341,-11.85444435
665,ctb0033-RO1020,5204,4021,1996,25,-64.18638742,-12.21444541
686,ctb0033-RO1053,3452,3249,1996,25,-64.23389023,-12.37166885
000000000000000006c8,ctb0033-RO1128,3653,3511,1996,25,-62.75722324,-11.93305384
0000000000000000070e,ctb0033-RO1257,3667,3406,1996,25,-64.0999968,-11.80055611
0000000000000000071f,ctb0033-RO1274,3540,3462,1996,25,-64.1433348,-11.90749873
736,ctb0033-RO1297,3488,3429,1996,25,-64.01083261,-11.56194515
748,ctb0033-RO1350,3227,3187,1996,25,-63.45611152,-10.47639038
0000000000000000074b,ctb0033-RO1367,3189,3144,1996,25,-63.35611172,-10.02388972
0000000000000000074f,ctb0033-RO1372,3602,3543,1996,25,-63.42972256,-10.00888931
754,ctb0033-RO1447,3291,3232,1996,25,-63.26639015,-9.411387602
000000000000000007d9,ctb0033-RO1631,3694,3625,1996,25,-61.17583426,-12.89889067
888,ctb0033-RO1808,4245,4203,1996,25,-61.00138977,-13.25972112
8.00E+04,ctb0033-RO2002,3620,3514,1996,25,-65.27500114,-10.09694317
0000000000000000091d,ctb0033-RO2059,3396,3249,1996,25,-65.36833458,-10.45027788
946,ctb0033-RO2099,3372,3243,1996,25,-64.97638852,-10.59361123
000000000000000009b2,ctb0033-RO2207,4330,4211,1996,25,-60.1338895,-12.95222152
00000000000000000a1b,ctb0033-RO2311,3936,3915,1996,25,-61.73833203,-12.37277917
00000000000000000a41,ctb0033-RO2349,3608,3562,1996,25,-63.5336107,-8.866387353
00000000000000000a54,ctb0033-RO2368,4038,3983,1996,25,-63.16444618,-8.959720797
00000000000000000a6a,ctb0033-RO2390,3878,3807,1996,25,-63.64138717,-8.625832228
00000000000000000af7,ctb0033-RO2531,4007,3887,1996,25,-61.44055772,-12.90027745
00000000000000000b1e,ctb0033-RO2570,3403,3342,1996,25,-61.21388823,-12.13166666
00000000000000000b43,ctb0033-RO2608,3720,3599,1996,25,-61.37083521,-12.17638698
00000000000000000b44,ctb0033-RO2609,4313,4183,1996,25,-61.33666512,-12.17666791
00000000000000000b53,ctb0033-RO2624,3875,3713,1996,25,-62.90277722,-12.83694484
00000000000000000b58,ctb0033-RO2629,4705,4507,1996,25,-62.49499688,-13.07611318
00000000000000000b97,ctb0033-RO2692,3359,3243,1996,25,-62.07027643,-9.683053874
00000000000000000b9b,ctb0033-RO2696,3582,3512,1996,25,-62.14305341,-9.734721478
00000000000000000bad,ctb0033-RO2808,3408,3265,1996,25,-61.09166873,-11.83944393
00000000000000000bd8,ctb0033-RO2851,3490,3327,1996,25,-60.77916601,-11.1136093
00000000000000000c0a,ctb0033-RO2919,3861,3789,1996,25,-65.4013899,-9.675277202
00000000000000000c23,ctb0033-RO2944,4053,4049,1996,25,-65.4497221,-9.668610846
00000000000000000c36,ctb0033-RO2963,3338,3245,1996,25,-65.98138963,-9.464999374
00000000000000000c5d,ctb0033-RO3002,3706,3424,1996,25,-63.01666712,-12.52444657
00000000000000000c72,ctb0033-RO3023,4751,4158,1996,25,-62.59111281,-12.24833458
00000000000000000c7f,ctb0033-RO3036,3818,3663,1996,25,-62.4713904,-12.019168
00000000000000000ce7,ctb0033-RO3140,3479,3301,1996,25,-61.20777926,-11.53750036
00000000000000000d33,ctb0033-RO3222,3431,3415,1996,25,-61.92277828,-9.320832177
00000000000000000d3b,ctb0033-RO3230,3284,3227,1996,25,-62.0516686,-9.223333933
00000000000000000d4a,ctb0033-RO3245,3369,3330,1996,25,-61.81722244,-9.340278317
00000000000000000d53,ctb0033-RO3254,3333,3270,1996,25,-62.05527601,-9.178609149
