"system.index","id","mean_prediction","median_prediction","sampling_year","soc_stock_tha","longitude","latitude"
"0000000000000000087c","ctb0033-RO1796",4382,4337,1996,29,-60.6308340156068,-13.1908324724846
"000000000000000008d0","ctb0033-RO1881",4290,4264,1996,29,-60.9922218604834,-13.376665508887
"000000000000000008f1","ctb0033-RO2015",3319,3225,1996,29,-64.9786091521524,-10.678057683251
"00000000000000000944","ctb0033-RO2097",3447,3383,1996,29,-65.123333735943,-10.7094452955662
"0000000000000000095b","ctb0033-RO2120",4796,4028,1996,29,-65.1383341518868,-11.6055551614688
"00000000000000000973","ctb0033-RO2144",3323,3202,1996,29,-65.0327783117497,-11.1777757610075
"000000000000000009ac","ctb0033-RO2201",3812,3776,1996,29,-59.866111562244,-12.3927782387473
"00000000000000000a05","ctb0033-RO2289",3738,3691,1996,29,-61.6541664936653,-12.2961093870097
"00000000000000000a07","ctb0033-RO2291",3705,3640,1996,29,-61.6569445136216,-12.4155553269283
"00000000000000000a4c","ctb0033-RO2360",3729,3645,1996,29,-63.5605570488429,-8.65416535621407
"00000000000000000a62","ctb0033-RO2382",3755,3677,1996,29,-63.7558344612765,-8.70083430783943
"00000000000000000a65","ctb0033-RO2385",3908,3865,1996,29,-63.8288879138351,-8.67333503164283
"00000000000000000aba","ctb0033-RO2470",3631,3439,1996,29,-61.9508349458521,-12.438055950844
"00000000000000000b0b","ctb0033-RO2551",3697,3642,1996,29,-61.4030566769415,-12.7411098357393
"00000000000000000b95","ctb0033-RO2690",3320,3306,1996,29,-62.0677793300798,-9.61250197731749
"00000000000000000b96","ctb0033-RO2691",3269,3232,1996,29,-62.0330563101766,-9.65305750139858
"00000000000000000bae","ctb0033-RO2809",3668,3566,1996,29,-61.0216653047393,-11.8636122576338
"00000000000000000bd3","ctb0033-RO2846",4458,4407,1996,29,-60.7638891319406,-11.4586099453536
"00000000000000000be7","ctb0033-RO2866",4270,4067,1996,29,-60.780276328312,-11.73305423789
"00000000000000000c07","ctb0033-RO2916",3211,3186,1996,29,-64.8499997595689,-9.6447234415297
"00000000000000000c16","ctb0033-RO2931",4007,3515,1996,29,-65.2436090686576,-9.80611168595706
"00000000000000000c35","ctb0033-RO2962",3818,3784,1996,29,-65.9852779695741,-9.41305530539897
"00000000000000000c45","ctb0033-RO2978",4025,3953,1996,29,-66.5947211469528,-9.80527783406007
"00000000000000000c5c","ctb0033-RO3001",3978,3515,1996,29,-63.0011093124755,-12.5133344948283
"00000000000000000c60","ctb0033-RO3005",5832,5191,1996,29,-63.058056492029,-12.4713877312185
"00000000000000000c69","ctb0033-RO3014",3808,3489,1996,29,-62.779723863374,-12.3855544950407
"00000000000000000c98","ctb0033-RO3061",4210,4144,1996,29,-61.4055537735315,-11.1961115845393
"00000000000000000c9b","ctb0033-RO3064",4029,4040,1996,29,-61.3658321013474,-11.1575002285175
"00000000000000000cb7","ctb0033-RO3092",3683,3593,1996,29,-61.5197201378028,-11.5316678570132
"00000000000000000d15","ctb0033-RO3186",4218,4170,1996,29,-60.4472216115291,-11.4727765094004
"00000000000000000d64","ctb0033-RO3271",3262,3204,1996,29,-62.3641668589002,-9.37972352502446
"00000000000000000d69","ctb0033-RO3276",3375,3335,1996,29,-62.0724970589943,-9.46333166977657
"00000000000000000dbd","ctb0033-RO3360",3884,3723,1996,29,-61.7733315102176,-11.6061125491005
"00000000000000000dc7","ctb0033-RO3370",3261,3177,1996,29,-61.626943681734,-11.4708323413411
"00000000000000000de7","ctb0033-RO3402",4130,3786,1996,29,-62.5308346789749,-9.03055361703438
"00000000000000000df3","ctb0033-RO3414",4028,3670,1996,29,-62.5633326074524,-9.37277624558319
"00000000000000000e0f","ctb0033-RO3442",3672,3576,1996,29,-62.5505572829343,-9.83166679409436
"00000000000000000e11","ctb0033-RO3444",3292,3236,1996,29,-62.4450014427971,-9.80888970591336
"00000000000000000e17","ctb0033-RO3450",3560,3478,1996,29,-61.6652785734905,-9.32583528879356
"00000000000000000e30","ctb0033-RO3475",3428,3383,1996,29,-62.7838886637579,-10.0700012863
"00000000000000000e52","ctb0033-RO3509",3142,3119,1996,29,-62.0422242219425,-10.769166035975
"00000000000000000e68","ctb0033-RO3531",3633,3621,1996,29,-62.2716672666475,-10.633332899685
"00000000000000000e7b","ctb0033-RO3550",3268,3208,1996,29,-62.4841657273495,-10.3233317353484
"00000000000000000e9d","ctb0033-RO3593",3516,3447,1996,29,-62.9647230478794,-8.37472241139672
"00000000000000000ec6","ctb0033-RO3634",3166,3079,1996,29,-62.2688892466912,-11.1972219007016
"00000000000000000f1d","ctb0033-RO3731",4298,4239,1996,29,-63.6074980056325,-8.0844438510195
"00000000000000000f3b","ctb0033-RO3761",3382,3339,1996,29,-61.6894424420991,-11.3711090053818
"00000000000000000f50","ctb0033-RO3782",3552,3504,1996,29,-61.7000015933937,-10.865277500081
"00000000000000000f5b","ctb0033-RO3793",3344,3102,1996,29,-61.5888897133439,-10.7519449877066
"00000000000000000f8b","ctb0033-RO3874",3982,3928,1996,29,-62.3477796625288,-11.523057332879
"00000000000000000f91","ctb0033-RO3880",3675,3640,1996,29,-62.2002770587819,-11.501943489391
"000000000000000006c0","ctb0033-RO1119",3199,3143,1996,30,-63.1269451442037,-11.6716657936872
"000000000000000006d5","ctb0033-RO1179",3578,3569,1996,30,-63.7080551934888,-10.2925015106648
"000000000000000006f3","ctb0033-RO1230",4880,4169,1996,30,-62.9866662841634,-12.5236127227565
"00000000000000000731","ctb0033-RO1292",3336,3279,1996,30,-63.3741666248089,-12.1894432307102
"000000000000000007a2","ctb0033-RO1575",5037,4424,1996,30,-60.0833322109616,-12.578887739415
"000000000000000007e9","ctb0033-RO1647",3707,3549,1996,30,-61.2983346887014,-12.5630534715742
"000000000000000007fe","ctb0033-RO1668",3685,3565,1996,30,-60.1583342906806,-12.4436119907566
"00000000000000000810","ctb0033-RO1686",3488,3358,1996,30,-63.9566679136226,-11.5994461930256
"00000000000000000854","ctb0033-RO1756",4571,4248,1996,30,-60.6838883999407,-13.1244453760009
"000000000000000008d2","ctb0033-RO1883",5076,4770,1996,30,-60.7249968525525,-13.6619454169833
"0000000000000000091b","ctb0033-RO2057",3487,3425,1996,30,-65.00860998404,-10.3819466186959
"00000000000000000931","ctb0033-RO2079",3373,3349,1996,30,-65.263331672617,-10.1822234825121
"0000000000000000093c","ctb0033-RO2089",3370,3246,1996,30,-65.1694452999367,-10.7666644802841
"0000000000000000095c","ctb0033-RO2121",4010,3520,1996,30,-65.1338884281365,-11.6144466089694
"00000000000000000961","ctb0033-RO2126",3618,3487,1996,30,-64.9752782036655,-11.8924983142581
"0000000000000000097a","ctb0033-RO2151",4293,3454,1996,30,-65.0388872801929,-11.1725006444613
"00000000000000000995","ctb0033-RO2178",3959,3637,1996,30,-64.6733346349324,-11.4038878572257
"000000000000000009a9","ctb0033-RO2198",3872,3824,1996,30,-59.8541656305219,-12.3386090791501
"000000000000000009be","ctb0033-RO2219",3675,3621,1996,30,-60.2072238746306,-12.5663888791622
"000000000000000009e6","ctb0033-RO2258",3761,3582,1996,30,-61.7838906615121,-12.2511125982793
"000000000000000009f3","ctb0033-RO2271",3954,3920,1996,30,-61.5997208698027,-11.9530573656649
"00000000000000000a06","ctb0033-RO2290",3673,3601,1996,30,-61.6541664936653,-12.3569449026818
"00000000000000000a0f","ctb0033-RO2299",3544,3437,1996,30,-61.5102757617717,-12.24916843022
"00000000000000000a5a","ctb0033-RO2374",3662,3605,1996,30,-63.4163898526839,-8.66583482367093
"00000000000000000abe","ctb0033-RO2474",3277,3191,1996,30,-62.0447213185324,-12.5572209673963
"00000000000000000ac9","ctb0033-RO2485",3269,3190,1996,30,-62.0566672502546,-12.3825000108191
"00000000000000000afe","ctb0033-RO2538",4439,4337,1996,30,-61.2636116687982,-12.8563909752741
"00000000000000000b04","ctb0033-RO2544",5175,5110,1996,30,-61.3002788567607,-12.6802787791682
"00000000000000000b81","ctb0033-RO2670",3791,3598,1996,30,-62.2866676825913,-12.8408331716986
"00000000000000000b9c","ctb0033-RO2697",4041,3951,1996,30,-62.1794441386602,-9.7102766861164
"00000000000000000c1f","ctb0033-RO2940",3454,3399,1996,30,-65.5555544010535,-9.7452761702849
"00000000000000000c54","ctb0033-RO2993",3985,3644,1996,30,-66.4038894582695,-9.7452761702849
"00000000000000000c6a","ctb0033-RO3015",3959,3766,1996,30,-62.7366667836019,-12.3519462504009
"00000000000000000c85","ctb0033-RO3042",3543,3434,1996,30,-60.4733341072981,-11.8269450696714
"00000000000000000c87","ctb0033-RO3044",3632,3505,1996,30,-60.4705560873418,-11.7666669416309
"00000000000000000cde","ctb0033-RO3131",3385,3241,1996,30,-61.4363884573161,-11.6536108935218
"00000000000000000d5d","ctb0033-RO3264",3368,3351,1996,30,-62.2966649871532,-9.21722050533373
"00000000000000000d65","ctb0033-RO3272",3466,3429,1996,30,-62.3727773830344,-9.34527696938659
"00000000000000000d6c","ctb0033-RO3279",3539,3470,1996,30,-62.2166687142543,-9.49861207731143
"00000000000000000d6f","ctb0033-RO3282",3523,3480,1996,30,-62.1405563183731,-9.5719464532364
"00000000000000000df6","ctb0033-RO3417",3335,3284,1996,30,-62.6061132229591,-9.50305334196066
"00000000000000000e4d","ctb0033-RO3504",3193,3160,1996,30,-62.0186132818645,-10.8955547962339
"00000000000000000e70","ctb0033-RO3539",3244,3142,1996,30,-62.3644433231655,-10.4836096636134
"00000000000000000e74","ctb0033-RO3543",3554,3530,1996,30,-62.1291677742826,-10.3063871513453
"00000000000000000e81","ctb0033-RO3556",3200,3141,1996,30,-62.2755556027661,-9.99055348283074
"00000000000000000e83","ctb0033-RO3558",3360,3249,1996,30,-62.2599977991907,-10.0433314028993
"00000000000000000eb3","ctb0033-RO3615",3782,3764,1996,30,-62.6538880316458,-11.0233347960214
"00000000000000000ebb","ctb0033-RO3623",3355,3336,1996,30,-62.4644431233901,-11.0230538726551
"00000000000000000eeb","ctb0033-RO3671",3190,3125,1996,30,-61.8422201623923,-11.453887757338
"00000000000000000f0c","ctb0033-RO3714",3979,3893,1996,30,-64.0075016656319,-8.76027858398291
"00000000000000000f5e","ctb0033-RO3796",3178,3144,1996,30,-62.7133323077893,-11.0877777244458
"00000000000000000f99","ctb0033-RO3888",4597,4459,1996,30,-62.2113891386071,-11.9769447700082
"00000000000000000fd2","ctb0033-RO3946",3472,3289,1996,30,-62.1005537228226,-11.4988890051693
"00000000000000000633","ctb0033-RO0626H",3674,3570,1996,31,-63.4884935167182,-9.41830812643993
"0000000000000000065f","ctb0033-RO1014",4088,3648,1996,31,-64.3594451344772,-12.1097234220767
"0000000000000000070c","ctb0033-RO1255",5951,5560,1996,31,-63.6325001852392,-12.4552769991124
"00000000000000000713","ctb0033-RO1262",3448,3375,1996,31,-63.8602799852513,-11.7074991297527
"00000000000000000715","ctb0033-RO1264",4712,4290,1996,31,-63.9005545859661,-11.7305571413001
"00000000000000000759","ctb0033-RO1501",4344,4153,1996,31,-59.9255558383875,-12.4455561588159
"00000000000000000771","ctb0033-RO1526",4511,4313,1996,31,-61.0297229003428,-12.5958323234181
"000000000000000007b7","ctb0033-RO1595",3780,3599,1996,31,-60.6372239074164,-12.3094465582605
"0000000000000000086e","ctb0033-RO1782",4299,4335,1996,31,-60.6399974682717,-13.2716670563815
"00000000000000000891","ctb0033-RO1817",4772,4460,1996,31,-61.0791654128234,-12.9463890118358
"0000000000000000089a","ctb0033-RO1826",4156,4140,1996,31,-60.8619447641059,-13.1858338202037
"000000000000000008fe","ctb0033-RO2028",3443,3375,1996,31,-65.1283323882239,-10.888054588262
"00000000000000000957","ctb0033-RO2116",3688,3592,1996,31,-64.4955547350326,-10.3169463026398
"00000000000000000964","ctb0033-RO2129",3681,3425,1996,31,-65.0241677876155,-11.8791656021083
"00000000000000000a6f","ctb0033-RO2395",4252,4241,1996,31,-63.9172227057038,-8.80277827612331
"00000000000000000abf","ctb0033-RO2475",3892,3826,1996,31,-62.0119424666885,-12.557778355028
"00000000000000000aca","ctb0033-RO2486",3285,3190,1996,31,-62.0433345381048,-12.4394427312716
"00000000000000000adf","ctb0033-RO2507",3492,3374,1996,31,-60.8655566359592,-12.9249987040824
"00000000000000000b1a","ctb0033-RO2566",3345,3287,1996,31,-61.1763871930917,-12.2544435467663
"00000000000000000b39","ctb0033-RO2597",3590,3504,1996,31,-61.4938885654002,-12.8313887956674
"00000000000000000bda","ctb0033-RO2853",3897,3838,1996,31,-60.8697214363431,-11.146945536324
"00000000000000000be4","ctb0033-RO2863",4820,4783,1996,31,-60.6566655880095,-11.5505566090756
"00000000000000000c1d","ctb0033-RO2938",4195,4110,1996,31,-64.5619462906174,-9.43194405746137
"00000000000000000c4f","ctb0033-RO2988",3362,3270,1996,31,-66.4769429108281,-9.60916656972952
"00000000000000000c51","ctb0033-RO2990",3907,3839,1996,31,-66.321668093945,-9.66694314207901
"00000000000000000c57","ctb0033-RO2996",3284,3191,1996,31,-66.3536130938919,-9.83722283400695
"00000000000000000c81","ctb0033-RO3038",4005,3942,1996,31,-62.447498539387,-11.9991644705575
"00000000000000000c89","ctb0033-RO3046",3753,3706,1996,31,-61.4805558532504,-11.3363904445797
"00000000000000000cd9","ctb0033-RO3126",3703,3429,1996,31,-61.2352785407046,-11.6277793211192
"00000000000000000cfb","ctb0033-RO3160",4160,4013,1996,31,-60.9780552964366,-11.1363908441305
"00000000000000000d00","ctb0033-RO3165",4194,4142,1996,31,-61.0227756209016,-11.4208324412288
"00000000000000000d67","ctb0033-RO3274",3500,3454,1996,31,-62.4188889470281,-9.40972435691204
"00000000000000000d68","ctb0033-RO3275",3404,3349,1996,31,-62.2755556027661,-9.41639071298695
"00000000000000000d78","ctb0033-RO3291",3587,3478,1996,31,-62.2297205030378,-9.72083137830991
"00000000000000000dac","ctb0033-RO3343",3408,3385,1996,31,-64.8733342353816,-9.36750112903696
"00000000000000000dba","ctb0033-RO3357",3359,3304,1996,31,-61.7511118096683,-11.4988890051693
"00000000000000000dbb","ctb0033-RO3358",3734,3705,1996,31,-61.8005543221489,-11.4983316175377
"00000000000000000e1e","ctb0033-RO3457",4820,4121,1996,31,-61.5688906451192,-9.03416548888767
"00000000000000000e35","ctb0033-RO3480",3295,3235,1996,31,-62.7922227236268,-9.97777815831262
"00000000000000000e4f","ctb0033-RO3506",3371,3289,1996,31,-61.9650015098989,-10.8230542722059
"00000000000000000e50","ctb0033-RO3507",3327,3224,1996,31,-61.9244459858178,-10.743887392103
"00000000000000000e64","ctb0033-RO3527",3908,3548,1996,31,-61.9669456779582,-10.2719450548084
"00000000000000000e9f","ctb0033-RO3595",3498,3408,1996,31,-63.0147229479917,-8.32333127175576
"00000000000000000ed0","ctb0033-RO3644",3250,3142,1996,31,-62.3161111268472,-11.4669440052225
"00000000000000000f18","ctb0033-RO3726",5134,4443,1996,31,-63.3880567245904,-7.9783350823517
"00000000000000000f63","ctb0033-RO3834",4152,4106,1996,31,-62.4788906108033,-11.5219425576157
"00000000000000000f69","ctb0033-RO3840",3323,3225,1996,31,-62.6788902112524,-11.9263874822643
"00000000000000000fd3","ctb0033-RO3947",3767,3706,1996,31,-62.1311119423419,-11.4983316175377
"00000000000000000645","ctb0033-RO0655H",3475,3406,1996,32,-62.3090479107786,-10.7010443491815
"00000000000000000654","ctb0033-RO0663I",3718,3654,1996,32,-62.7933820899007,-11.0343264801182
"00000000000000000685","ctb0033-RO1052",3671,3489,1996,32,-64.2163882544806,-12.4336102270937
"00000000000000000689","ctb0033-RO1056",3466,3415,1996,32,-64.0627766822904,-12.1038909178988
"000000000000000006f2","ctb0033-RO1229",3925,3489,1996,32,-63.0186112841103,-12.5249995031841
"00000000000000000798","ctb0033-RO1565",3667,3601,1996,32,-60.4216665033918,-12.7741651518485
"000000000000000007bb","ctb0033-RO1599",3618,3514,1996,32,-60.3788903469861,-12.3105568744228
"000000000000000007e6","ctb0033-RO1644",4356,4305,1996,32,-61.157221976764,-12.6847200438175
"00000000000000000830","ctb0033-RO1720",4846,4698,1996,32,-60.4230577429205,-13.2474987286718
"00000000000000000857","ctb0033-RO1759",4742,4554,1996,32,-60.6922224598096,-13.1691657004659
"000000000000000008dc","ctb0033-RO1893",3353,3312,1996,32,-64.4441680544927,-9.19972299280001
"00000000000000000947","ctb0033-RO2100",3330,3258,1996,32,-65.0008333118028,-10.6091645719753
"0000000000000000094c","ctb0033-RO2105",3526,3408,1996,32,-64.9244444516562,-10.2552769350707
"0000000000000000098d","ctb0033-RO2170",3479,3437,1996,32,-64.8355567312568,-11.1686123083427
"000000000000000009fe","ctb0033-RO2282",3500,3368,1996,32,-61.8205533903736,-12.2377798861295
"00000000000000000a51","ctb0033-RO2365",3673,3548,1996,32,-63.5369461087649,-8.77749963225133
"00000000000000000a53","ctb0033-RO2367",4166,4079,1996,32,-63.5458330971644,-8.82388766051032
"00000000000000000a58","ctb0033-RO2372",4246,4143,1996,32,-63.479722464946,-8.73444255247925
"00000000000000000a60","ctb0033-RO2380",4782,4392,1996,32,-63.856668113398,-8.64416805165224
"00000000000000000a70","ctb0033-RO2396",3648,3590,1996,32,-63.9622239535352,-8.8386116121888
"00000000000000000aad","ctb0033-RO2457",4141,4046,1996,32,-62.1513874748319,-12.3741659509502
"00000000000000000ac1","ctb0033-RO2477",3256,3183,1996,32,-62.0019451621267,-12.4680567827316
"00000000000000000ad7","ctb0033-RO2499",3748,3514,1996,32,-61.5927780494625,-12.8049998356331
"00000000000000000b3a","ctb0033-RO2598",3372,3288,1996,32,-61.5224981577592,-12.8088881717517
"00000000000000000b6e","ctb0033-RO2651",9846,8132,1996,32,-61.5644449213689,-13.4572236285185
"00000000000000000b99","ctb0033-RO2694",3472,3432,1996,32,-62.0994434066603,-9.66499897401971
"00000000000000000bd6","ctb0033-RO2849",3433,3200,1996,32,-60.8650037074286,-11.0416661604522
"00000000000000000bec","ctb0033-RO2871",0,0,1996,32,-61.043332076758,-11.5641657854907
"00000000000000000c37","ctb0033-RO2964",3542,3511,1996,32,-65.9800028530279,-9.50805645334263
"00000000000000000cf6","ctb0033-RO3155",3794,3666,1996,32,-61.0069458121618,-11.3077763931197
"00000000000000000cff","ctb0033-RO3164",4017,3988,1996,32,-61.045833632449,-11.4549980735003
"00000000000000000d11","ctb0033-RO3182",4333,4286,1996,32,-61.2858313693475,-11.690001617219
"00000000000000000d7d","ctb0033-RO3296",3296,3238,1996,32,-62.4800009269656,-9.3577758296394
"00000000000000000e18","ctb0033-RO3451",3655,3544,1996,32,-61.6894424420991,-9.25222444860328
"00000000000000000e19","ctb0033-RO3452",4217,4230,1996,32,-61.6683330577121,-9.23388862507151
"00000000000000000e22","ctb0033-RO3461",3717,3440,1996,32,-61.5705538898121,-8.92250068030728
"00000000000000000e2e","ctb0033-RO3473",3583,3490,1996,32,-62.9269455437546,-10.0652790982844
"00000000000000000e43","ctb0033-RO3494",4033,3904,1996,32,-62.5725005192183,-10.9274997961808
"00000000000000000e62","ctb0033-RO3525",3379,3335,1996,32,-62.004723182083,-10.3941645555823
"00000000000000000ef1","ctb0033-RO3677",3131,3095,1996,32,-62.3213907024945,-11.3661103531009
"00000000000000000f24","ctb0033-RO3738",3997,3890,1996,32,-63.9702770900377,-8.49444481558069
"00000000000000000f4a","ctb0033-RO3776",3736,3686,1996,32,-61.72305514584,-11.0019444882681
"00000000000000000f7a","ctb0033-RO3857",3744,3663,1996,32,-62.4966645876023,-11.7958339216215
"00000000000000000f86","ctb0033-RO3869",3661,3504,1996,32,-62.376665719153,-11.8944424823174
"00000000000000000f8a","ctb0033-RO3873",3532,3428,1996,32,-62.37749957105,-11.636942773784
"00000000000000000f94","ctb0033-RO3883",4497,3772,1996,32,-62.1963887226633,-11.6799998535561
"0000000000000000062c","ctb0033-RO0607E",3724,3685,1996,33,-63.2899877151219,-9.08960995138622
"000000000000000006c5","ctb0033-RO1124",3792,3695,1996,33,-62.992222324076,-11.7188876738432
"000000000000000006e6","ctb0033-RO1216",3318,3191,1996,33,-63.578335484743,-10.5583352790671
"0000000000000000073f","ctb0033-RO1341",3259,3205,1996,33,-63.7430546776573,-10.3369453708645
"000000000000000007a4","ctb0033-RO1577",4602,4289,1996,33,-60.0922236584622,-12.6411100355148
"000000000000000007e0","ctb0033-RO1638",4402,4316,1996,33,-61.0322199969328,-12.6916673232587
"000000000000000007e2","ctb0033-RO1640",4286,4269,1996,33,-61.0494455043022,-12.6847200438175
"000000000000000007ed","ctb0033-RO1651",3625,3526,1996,33,-60.640278391638,-12.3072214668349
"00000000000000000802","ctb0033-RO1672",3409,3349,1996,33,-60.4441671273075,-12.2216646949224
"000000000000000008a8","ctb0033-RO1840",4555,4438,1996,33,-60.6927798474413,-13.4433335287371
"000000000000000008f6","ctb0033-RO2020",3389,3342,1996,33,-65.2094434363861,-10.6297210278317
"0000000000000000090a","ctb0033-RO2040",3650,3577,1996,33,-64.7591678711102,-10.5436113273886
"0000000000000000094a","ctb0033-RO2103",3379,3335,1996,33,-64.935275608115,-10.1449989069179
"00000000000000000953","ctb0033-RO2112",3458,3398,1996,33,-64.6752788029917,-10.3069445389769
"000000000000000009ab","ctb0033-RO2200",3637,3561,1996,33,-60.1888880510988,-12.8950023312959
"000000000000000009b3","ctb0033-RO2208",3892,3794,1996,33,-60.1833320111862,-12.8958317240918
"000000000000000009d9","ctb0033-RO2246",3750,3567,1996,33,-61.7752756782769,-12.132776974523
"00000000000000000a23","ctb0033-RO2319",3671,3570,1996,33,-61.5599991976186,-12.7016646278206
"00000000000000000a2f","ctb0033-RO2331",3741,3358,1996,33,-62.8686115837734,-8.25833541480073
"00000000000000000a4b","ctb0033-RO2359",3816,3366,1996,33,-63.6102760255888,-8.82388766051032
"00000000000000000a72","ctb0033-RO2398",4182,3517,1996,33,-64.0144444859721,-8.92889057211687
"00000000000000000ab6","ctb0033-RO2466",3952,3616,1996,33,-61.909445569874,-12.6102798108313
"00000000000000000ad9","ctb0033-RO2501",3834,3764,1996,33,-60.5283326596913,-12.9455551599388
"00000000000000000ae2","ctb0033-RO2510",4732,4625,1996,33,-60.9941660285427,-12.9258325559794
"00000000000000000afc","ctb0033-RO2536",3933,3824,1996,33,-61.3149983493381,-12.8988906674145
"00000000000000000b30","ctb0033-RO2588",3263,3243,1996,33,-60.9383336242525,-12.2669424070191
"00000000000000000b90","ctb0033-RO2685",3489,3433,1996,33,-61.9788871505793,-9.45916686939265
"00000000000000000b98","ctb0033-RO2693",3657,3579,1996,33,-62.0583349540486,-9.72999929007579
"00000000000000000bed","ctb0033-RO2872",3530,3430,1996,33,-60.9297231001183,-11.5902782812597
"00000000000000000c42","ctb0033-RO2975",4073,4038,1996,33,-66.6947209471774,-9.79111127001327
"00000000000000000c4a","ctb0033-RO2983",3622,3574,1996,33,-66.6138908223815,-9.73472147809139
"00000000000000000c4b","ctb0033-RO2984",4047,3986,1996,33,-66.5572201070933,-9.83666544637527
"00000000000000000c93","ctb0033-RO3056",3965,3821,1996,33,-61.4408341810663,-11.2180548208233
"00000000000000000d05","ctb0033-RO3170",4132,4039,1996,33,-60.9197213364554,-11.3038880570011
"00000000000000000d24","ctb0033-RO3207",3364,3306,1996,33,-62.2650009105726,-9.84610982240647
"00000000000000000d39","ctb0033-RO3228",3966,3599,1996,33,-62.0447213185324,-9.36666727713997
"00000000000000000d4c","ctb0033-RO3247",3296,3189,1996,33,-61.8691665100582,-9.50388719385766
"00000000000000000d62","ctb0033-RO3269",3432,3369,1996,33,-62.3097212350376,-9.36194508912437
"00000000000000000d7f","ctb0033-RO3298",3366,3336,1996,33,-62.5344465508282,-9.2261119528343
"00000000000000000d9d","ctb0033-RO3328",3969,3871,1996,33,-65.0138895596873,-9.43972072969857
"00000000000000000db8","ctb0033-RO3355",3186,3095,1996,33,-61.7633342056558,-11.4261120168761
"00000000000000000df5","ctb0033-RO3416",3317,3281,1996,33,-62.54444385539,-9.47305696917413
"00000000000000000e26","ctb0033-RO3465",4510,4418,1996,33,-61.7586120176402,-9.03055361703438
"00000000000000000e80","ctb0033-RO3555",3384,3320,1996,33,-62.1813883067195,-9.98749899860913
"00000000000000000eb2","ctb0033-RO3614",3254,3151,1996,33,-62.7719427320357,-11.1800008524332
"00000000000000000ebf","ctb0033-RO3627",3306,3169,1996,33,-62.2255557026539,-10.8611126996971
"00000000000000000ec1","ctb0033-RO3629",3337,3238,1996,33,-62.2638905944103,-10.9575006280684
"00000000000000000ec8","ctb0033-RO3636",3243,3142,1996,33,-62.1313884066072,-11.3658338888356
"00000000000000000f42","ctb0033-RO3768",3491,3344,1996,33,-61.7902760942207,-11.1633327326954
"00000000000000000f7f","ctb0033-RO3862",3740,3640,1996,33,-62.4680549952434,-11.9263874822643
"00000000000000000faa","ctb0033-RO3905",3633,3533,1996,33,-61.9624999542079,-11.5316678570132
"00000000000000000fc4","ctb0033-RO3932",3736,3477,1996,33,-62.2405561185977,-11.8180536221708
"00000000000000000635","ctb0033-RO0626J",3426,3388,1996,34,-63.4886406670529,-9.41685891859755
"00000000000000000638","ctb0033-RO0628D",3401,3372,1996,34,-63.450354825408,-9.12883666335338
"00000000000000000697","ctb0033-RO1070",3339,3269,1996,34,-63.8025034129018,-12.3794455265975
"00000000000000000699","ctb0033-RO1072",4648,4288,1996,34,-63.8027798771671,-12.3230557346756
"000000000000000006a4","ctb0033-RO1085",3987,3828,1996,34,-63.8800025892107,-12.1044438464294
"000000000000000006a9","ctb0033-RO1090",3847,3671,1996,34,-63.3963907844592,-12.0441657183889
"000000000000000006be","ctb0033-RO1117",3382,3280,1996,34,-63.1886100526718,-11.6788895373938
"00000000000000000722","ctb0033-RO1277",4791,4026,1996,34,-64.3419431628424,-11.9986115420269
"00000000000000000761","ctb0033-RO1509",3958,3827,1996,34,-60.2066664869989,-12.8805548438827
"00000000000000000794","ctb0033-RO1561",4138,4045,1996,34,-60.3369435833763,-12.7783344113335
"000000000000000007cd","ctb0033-RO1618",4385,4306,1996,34,-60.7308338158314,-12.9477757922634
"00000000000000000846","ctb0033-RO1742",3721,3503,1996,34,-60.313056179033,-13.0913900598917
"00000000000000000885","ctb0033-RO1805",4297,4270,1996,34,-60.9641651966551,-13.2916661246062
"00000000000000000893","ctb0033-RO1819",4125,4112,1996,34,-61.1569455124987,-13.0711100683007
"000000000000000008ae","ctb0033-RO1846",4030,3934,1996,34,-61.136946444274,-13.2136095606656
"000000000000000008bf","ctb0033-RO1864",4103,4087,1996,34,-61.0738902962772,-13.2575004923347
"000000000000000009d0","ctb0033-RO2237",4958,4943,1996,34,-61.9205576496992,-12.1038909178988
"000000000000000009fd","ctb0033-RO2281",3542,3373,1996,34,-61.8194430742113,-12.2119438546259
"00000000000000000a1e","ctb0033-RO2314",4359,4245,1996,34,-61.8477762023049,-12.0338874904607
"00000000000000000a30","ctb0033-RO2332",3430,3400,1996,34,-62.9383340878451,-8.5477756641799
"00000000000000000a84","ctb0033-RO2416",4583,4510,1996,34,-62.3508341467504,-12.012220718442
"00000000000000000ab3","ctb0033-RO2463",4128,3793,1996,34,-62.1786102867632,-12.6230551353494
"00000000000000000ac4","ctb0033-RO2480",4113,4045,1996,34,-61.9913904699332,-12.3252763670003
"00000000000000000af1","ctb0033-RO2525",4445,4314,1996,34,-61.1127781165643,-12.9013877640044
"00000000000000000b22","ctb0033-RO2574",3397,3352,1996,34,-61.323332409207,-12.1022232141048
"00000000000000000b50","ctb0033-RO2621",4112,4040,1996,34,-61.3622202294941,-12.0136119579707
"00000000000000000b6b","ctb0033-RO2648",5802,5442,1996,34,-61.5183333573752,-13.4858332208775
"00000000000000000b75","ctb0033-RO2658",NA,NA,1996,34,-61.5372221094376,-13.5222239445746
"00000000000000000c19","ctb0033-RO2934",4090,4014,1996,34,-65.1011095762927,-9.7661090904066
