system:index,id,mean_prediction,median_prediction,sampling_year,soc_stock_tha,.geo
00000000000000000c48,ctb0033-RO2981,3387.0,3246.0,1996,36,"{""type"":""Point"",""coordinates"":[-66.64805645465304,-9.743612925591963]}"
00000000000000000d84,ctb0033-RO3303,3866.0,3743.0,1996,36,"{""type"":""Point"",""coordinates"":[-66.0852777697987,-9.709166369954094]}"
00000000000000000f2e,ctb0033-RO3748,3432.0,3288.0,1996,36,"{""type"":""Point"",""coordinates"":[-64.05249845436222,-9.016944440619262]}"
00000000000000000fa0,ctb0033-RO3895,3821.0,3742.0,1996,36,"{""type"":""Point"",""coordinates"":[-64.31944253892675,-9.145277368937434]}"
00000000000000000a67,ctb0033-RO2387,3487.0,3416.0,1996,37,"{""type"":""Point"",""coordinates"":[-63.7280542617135,-8.611665664073673]}"
00000000000000000a71,ctb0033-RO2397,4334.0,4254.0,1996,37,"{""type"":""Point"",""coordinates"":[-63.976666981847316,-8.90472224440719]}"
00000000000000000c06,ctb0033-RO2915,3379.0,3336.0,1996,37,"{""type"":""Point"",""coordinates"":[-64.83416549172811,-9.63694231019143]}"
00000000000000000c0c,ctb0033-RO2921,5069.0,4034.0,1996,38,"{""type"":""Point"",""coordinates"":[-65.2997223963142,-9.769720962259889]}"
00000000000000000c3d,ctb0033-RO2970,3715.0,3672.0,1996,38,"{""type"":""Point"",""coordinates"":[-65.77333243740279,-9.681109706125813]}"
00000000000000000c3f,ctb0033-RO2972,3426.0,3376.0,1996,38,"{""type"":""Point"",""coordinates"":[-65.81722336907185,-9.670555013932306]}"
00000000000000000c47,ctb0033-RO2980,4078.0,3919.0,1996,38,"{""type"":""Point"",""coordinates"":[-66.73472354272782,-9.831666794094359]}"
00000000000000000c5a,ctb0033-RO2999,4485.0,4015.0,1996,38,"{""type"":""Point"",""coordinates"":[-66.23555393440088,-9.648888241913612]}"
00000000000000000f0f,ctb0033-RO3717,3307.0,3120.0,1996,38,"{""type"":""Point"",""coordinates"":[-64.1099985624464,-8.820833176288712]}"
000000000000000008e2,ctb0033-RO1899,3826.0,3684.0,1996,39,"{""type"":""Point"",""coordinates"":[-64.60666661508236,-9.241388833043407]}"
00000000000000000c4d,ctb0033-RO2986,3563.0,3448.0,1996,39,"{""type"":""Point"",""coordinates"":[-66.49166686250659,-9.776668241701158]}"
00000000000000000d9a,ctb0033-RO3325,3596.0,3514.0,1996,39,"{""type"":""Point"",""coordinates"":[-65.03416509217728,-9.390001752952651]}"
00000000000000000da0,ctb0033-RO3331,3806.0,3733.0,1996,39,"{""type"":""Point"",""coordinates"":[-65.07611185578705,-9.446387085773475]}"
00000000000000000da9,ctb0033-RO3340,3749.0,3644.0,1996,39,"{""type"":""Point"",""coordinates"":[-64.87305777111628,-9.376388117436482]}"
00000000000000000e9a,ctb0033-RO3590,4519.0,4288.0,1996,39,"{""type"":""Point"",""coordinates"":[-62.93194419603548,-8.388331587811836]}"
00000000000000000f1b,ctb0033-RO3729,4337.0,4304.0,1996,39,"{""type"":""Point"",""coordinates"":[-63.525000177042735,-8.041944158879108]}"
00000000000000000a68,ctb0033-RO2388,4026.0,4007.0,1996,40,"{""type"":""Point"",""coordinates"":[-63.72166882900496,-8.658887544229666]}"
00000000000000000bfa,ctb0033-RO2903,3506.0,3442.0,1996,40,"{""type"":""Point"",""coordinates"":[-64.64944277148807,-9.378332285495784]}"
00000000000000000e94,ctb0033-RO3584,3509.0,3410.0,1996,40,"{""type"":""Point"",""coordinates"":[-62.925554304225905,-8.11889040665737]}"
00000000000000000f1c,ctb0033-RO3730,4176.0,4031.0,1996,40,"{""type"":""Point"",""coordinates"":[-63.543612464839825,-8.074165623091307]}"
00000000000000000a29,ctb0033-RO2325,4105.0,3854.0,1996,41,"{""type"":""Point"",""coordinates"":[-62.87860888833522,-8.181389167022466]}"
00000000000000000a66,ctb0033-RO2386,4144.0,3901.0,1996,41,"{""type"":""Point"",""coordinates"":[-63.7724981219132,-8.655556595742741]}"
00000000000000000f2f,ctb0033-RO3749,3596.0,3526.0,1996,41,"{""type"":""Point"",""coordinates"":[-63.8349968822783,-9.045277568712857]}"
00000000000000000c18,ctb0033-RO2933,3925.0,3854.0,1996,42,"{""type"":""Point"",""coordinates"":[-65.2741672881769,-9.913335229888222]}"
00000000000000000c1b,ctb0033-RO2936,3380.0,3319.0,1996,42,"{""type"":""Point"",""coordinates"":[-64.76055465153783,-9.503053341960664]}"
00000000000000000c25,ctb0033-RO2946,,,1996,42,"{""type"":""Point"",""coordinates"":[-65.56055751243551,-9.810557409707346]}"
00000000000000000c3e,ctb0033-RO2971,3980.0,3855.0,1996,42,"{""type"":""Point"",""coordinates"":[-65.77722077352139,-9.699998458188208]}"
00000000000000000d82,ctb0033-RO3301,4038.0,3928.0,1996,42,"{""type"":""Point"",""coordinates"":[-66.2441644585351,-9.743612925591963]}"
00000000000000000e97,ctb0033-RO3587,3434.0,3334.0,1996,42,"{""type"":""Point"",""coordinates"":[-62.93833408784507,-8.218609283515582]}"
00000000000000000a28,ctb0033-RO2324,3909.0,3726.0,1996,43,"{""type"":""Point"",""coordinates"":[-62.86416586002311,-8.18222301891946]}"
00000000000000000dae,ctb0033-RO3345,3594.0,3429.0,1996,43,"{""type"":""Point"",""coordinates"":[-64.86861204736599,-9.371942393686194]}"
00000000000000000daf,ctb0033-RO3346,3984.0,3610.0,1996,43,"{""type"":""Point"",""coordinates"":[-64.8638898593504,-9.368887909464584]}"
00000000000000000f11,ctb0033-RO3719,4122.0,4049.0,1996,43,"{""type"":""Point"",""coordinates"":[-64.17111054238389,-8.962779740123056]}"
00000000000000000dad,ctb0033-RO3344,4229.0,4029.0,1996,44,"{""type"":""Point"",""coordinates"":[-64.87666518386851,-9.376388117436482]}"
00000000000000000f02,ctb0033-RO3704,3846.0,3746.0,1996,44,"{""type"":""Point"",""coordinates"":[-63.94666614995973,-9.041389232594254]}"
00000000000000000c15,ctb0033-RO2930,3963.0,3774.0,1996,45,"{""type"":""Point"",""coordinates"":[-65.2352794678898,-9.766942942303592]}"
00000000000000000c34,ctb0033-RO2961,3484.0,3440.0,1996,45,"{""type"":""Point"",""coordinates"":[-65.6855550331657,-9.638610013985419]}"
00000000000000000c4c,ctb0033-RO2985,3751.0,3657.0,1996,45,"{""type"":""Point"",""coordinates"":[-66.53944613029427,-9.794442218500192]}"
00000000000000000da5,ctb0033-RO3336,3365.0,3296.0,1996,45,"{""type"":""Point"",""coordinates"":[-65.11111133995554,-9.469445097320845]}"
00000000000000000a5e,ctb0033-RO2378,4197.0,4032.0,1996,46,"{""type"":""Point"",""coordinates"":[-63.914721150012845,-8.682779407674028]}"
00000000000000000c2f,ctb0033-RO2956,3627.0,3511.0,1996,46,"{""type"":""Point"",""coordinates"":[-65.6475010647756,-9.687776062200715]}"
00000000000000000c30,ctb0033-RO2957,3331.0,3239.0,1996,46,"{""type"":""Point"",""coordinates"":[-65.7005554491095,-9.535555729539233]}"
00000000000000000c3c,ctb0033-RO2969,4066.0,3767.0,1996,46,"{""type"":""Point"",""coordinates"":[-64.99305663956555,-9.647777925751306]}"
00000000000000000da6,ctb0033-RO3337,3834.0,3734.0,1996,46,"{""type"":""Point"",""coordinates"":[-65.02860905226468,-9.564165321898141]}"
00000000000000000f22,ctb0033-RO3736,4167.0,4080.0,1996,46,"{""type"":""Point"",""coordinates"":[-63.933890825441615,-8.356943975496632]}"
00000000000000000f29,ctb0033-RO3743,4128.0,4081.0,1996,46,"{""type"":""Point"",""coordinates"":[-63.95166480224065,-8.720833376064135]}"
00000000000000000bf7,ctb0033-RO2900,3753.0,3584.0,1996,47,"{""type"":""Point"",""coordinates"":[-64.59500160672656,-9.280000189065195]}"
00000000000000000c05,ctb0033-RO2914,3296.0,3236.0,1996,47,"{""type"":""Point"",""coordinates"":[-64.71166506758786,-9.407775729751688]}"
00000000000000000e96,ctb0033-RO3586,4346.0,4009.0,1996,47,"{""type"":""Point"",""coordinates"":[-62.913331908238405,-8.218890206881944]}"
00000000000000000e9c,ctb0033-RO3592,3606.0,3534.0,1996,47,"{""type"":""Point"",""coordinates"":[-62.9511094123632,-8.347499599465433]}"
00000000000000000f01,ctb0033-RO3703,3885.0,3850.0,1996,47,"{""type"":""Point"",""coordinates"":[-63.87555686546044,-9.029443300872071]}"
00000000000000000f26,ctb0033-RO3740,4449.0,4431.0,1996,47,"{""type"":""Point"",""coordinates"":[-63.94666614995973,-8.618055555883261]}"
00000000000000000c17,ctb0033-RO2932,4248.0,4158.0,1996,48,"{""type"":""Point"",""coordinates"":[-65.24916510857022,-9.824443050387778]}"
00000000000000000d8e,ctb0033-RO3313,3772.0,3703.0,1996,48,"{""type"":""Point"",""coordinates"":[-64.5541651592791,-9.346668208915263]}"
00000000000000000f2d,ctb0033-RO3747,3425.0,3312.0,1996,48,"{""type"":""Point"",""coordinates"":[-64.08666854573478,-9.041665696859566]}"
00000000000000000a2a,ctb0033-RO2326,3507.0,3449.0,1996,49,"{""type"":""Point"",""coordinates"":[-62.8913886719544,-8.210279682747743]}"
00000000000000000c22,ctb0033-RO2943,3435.0,3398.0,1996,49,"{""type"":""Point"",""coordinates"":[-65.53527886856354,-9.699164606291214]}"
00000000000000000755,ctb0033-RO1470,4106.0,4102.0,1996,50,"{""type"":""Point"",""coordinates"":[-64.14805698993756,-9.558332817720231]}"
00000000000000000d86,ctb0033-RO3305,3641.0,3589.0,1996,51,"{""type"":""Point"",""coordinates"":[-64.49889014262058,-9.295000605008987]}"
00000000000000000e93,ctb0033-RO3583,3830.0,3661.0,1996,52,"{""type"":""Point"",""coordinates"":[-62.945553372450604,-8.119724258554362]}"
00000000000000000c32,ctb0033-RO2959,3645.0,3395.0,1996,53,"{""type"":""Point"",""coordinates"":[-65.6541674208505,-9.563055005735832]}"
00000000000000000f17,ctb0033-RO3725,5253.0,4415.0,1996,53,"{""type"":""Point"",""coordinates"":[-63.38277714894308,-7.979721862779322]}"
00000000000000000c12,ctb0033-RO2927,4519.0,3910.0,1996,54,"{""type"":""Point"",""coordinates"":[-65.25416821995219,-9.691111469788689]}"
00000000000000000f07,ctb0033-RO3709,4048.0,4055.0,1996,54,"{""type"":""Point"",""coordinates"":[-63.849720833956766,-8.842499948307406]}"
00000000000000000a36,ctb0033-RO2338,3884.0,3796.0,1996,55,"{""type"":""Point"",""coordinates"":[-63.01194492803535,-8.37610919182434]}"
00000000000000000e92,ctb0033-RO3582,3566.0,3406.0,1996,55,"{""type"":""Point"",""coordinates"":[-62.92111303957666,-8.16388719538769]}"
00000000000000000ea2,ctb0033-RO3598,4237.0,4093.0,1996,55,"{""type"":""Point"",""coordinates"":[-62.96555689977636,-8.16777999060735]}"
00000000000000000c14,ctb0033-RO2929,4698.0,4159.0,1996,56,"{""type"":""Point"",""coordinates"":[-65.25860948460142,-9.723890321632572]}"
00000000000000000db4,ctb0033-RO3351,3481.0,3407.0,1996,57,"{""type"":""Point"",""coordinates"":[-63.96527843775682,-8.8177786920671]}"
00000000000000000c33,ctb0033-RO2960,3812.0,3704.0,1996,58,"{""type"":""Point"",""coordinates"":[-65.67555772860388,-9.608609182097837]}"
00000000000000000c46,ctb0033-RO2979,4026.0,3892.0,1996,58,"{""type"":""Point"",""coordinates"":[-66.74083251117105,-9.797501161822856]}"
00000000000000000db5,ctb0033-RO3352,3518.0,3427.0,1996,58,"{""type"":""Point"",""coordinates"":[-63.953889893666314,-8.872224315929678]}"
000000000000000008e1,ctb0033-RO1898,3907.0,3847.0,1996,60,"{""type"":""Point"",""coordinates"":[-64.53250284636145,-9.241665297308723]}"
00000000000000000ea1,ctb0033-RO3597,4393.0,4091.0,1996,60,"{""type"":""Point"",""coordinates"":[-62.944443056288286,-8.105000306875887]}"
00000000000000000c24,ctb0033-RO2945,3694.0,3596.0,1996,61,"{""type"":""Point"",""coordinates"":[-65.49444242111606,-9.658609082210123]}"
00000000000000000e91,ctb0033-RO3581,3427.0,3246.0,1996,63,"{""type"":""Point"",""coordinates"":[-62.891112207689076,-8.165001970651053]}"
00000000000000000d89,ctb0033-RO3308,3717.0,3594.0,1996,65,"{""type"":""Point"",""coordinates"":[-64.5183318232136,-9.457775629863978]}"
00000000000000000f13,ctb0033-RO3721,3438.0,3383.0,1996,67,"{""type"":""Point"",""coordinates"":[-64.04194376216871,-9.213613092581493]}"
00000000000000000a63,ctb0033-RO2383,4277.0,4258.0,1996,68,"{""type"":""Point"",""coordinates"":[-63.77972186561978,-8.715277336151539]}"
00000000000000000f0e,ctb0033-RO3716,3271.0,3121.0,1996,70,"{""type"":""Point"",""coordinates"":[-64.08944656569108,-8.760002119717603]}"
000000000000000006d0,ctb0033-RO1153,3383.0,3288.0,1996,71,"{""type"":""Point"",""coordinates"":[-63.658055293376506,-9.713612093704379]}"
00000000000000000db7,ctb0033-RO3354,4103.0,3904.0,1996,73,"{""type"":""Point"",""coordinates"":[-64.06194283039342,-8.863609332694418]}"
00000000000000000bfe,ctb0033-RO2907,3961.0,3821.0,1996,74,"{""type"":""Point"",""coordinates"":[-64.61805515917287,-9.443332601551864]}"
00000000000000000e95,ctb0033-RO3585,3690.0,3505.0,1996,76,"{""type"":""Point"",""coordinates"":[-62.91305544397309,-8.166946138710355]}"
00000000000000000f05,ctb0033-RO3707,3581.0,3464.0,1996,78,"{""type"":""Point"",""coordinates"":[-63.90583416161333,-8.863890256060788]}"
00000000000000000a27,ctb0033-RO2323,3685.0,3503.0,1996,81,"{""type"":""Point"",""coordinates"":[-62.890554820057396,-8.121944890878979]}"
00000000000000000f14,ctb0033-RO3722,4450.0,4395.0,1996,81,"{""type"":""Point"",""coordinates"":[-64.04194376216871,-9.235279864600187]}"
00000000000000000c4e,ctb0033-RO2987,4070.0,3976.0,1996,86,"{""type"":""Point"",""coordinates"":[-66.50166862616948,-9.691387934054005]}"
00000000000000000f2c,ctb0033-RO3746,4081.0,4056.0,1996,86,"{""type"":""Point"",""coordinates"":[-64.18277555073969,-9.070279748319527]}"
00000000000000000f20,ctb0033-RO3734,4409.0,4410.0,1996,87,"{""type"":""Point"",""coordinates"":[-63.86527863753224,-8.347776063730747]}"
00000000000000000c08,ctb0033-RO2917,7136.0,5695.0,1996,89,"{""type"":""Point"",""coordinates"":[-65.36610949279789,-9.68583189414141]}"
00000000000000000f10,ctb0033-RO3718,4304.0,4200.0,1996,91,"{""type"":""Point"",""coordinates"":[-64.13027855403747,-8.829167236157604]}"
00000000000000000d8a,ctb0033-RO3309,3689.0,3596.0,1996,94,"{""type"":""Point"",""coordinates"":[-64.51694504278598,-9.42805572134276]}"
00000000000000000f25,ctb0033-RO3739,4120.0,4048.0,1996,108,"{""type"":""Point"",""coordinates"":[-63.939165941987845,-8.494168351315375]}"
00000000000000000f12,ctb0033-RO3720,4038.0,3583.0,1996,109,"{""type"":""Point"",""coordinates"":[-64.06500177371608,-9.08639048042563]}"
00000000000000000d8f,ctb0033-RO3314,4119.0,4088.0,1996,110,"{""type"":""Point"",""coordinates"":[-64.7863906830415,-9.481667493308338]}"
00000000000000000f0b,ctb0033-RO3713,5004.0,4324.0,1996,175,"{""type"":""Point"",""coordinates"":[-63.963887198228136,-8.748332652260736]}"
